     0/999     5.05G    0.1059   0.03156   0.09951     0.237        25       640   0.01754 5.552e-05  0.006332  0.001895   0.07666   0.04038   0.08562
   406/999     7.18G   0.01948  0.007067  0.004346   0.03089        26       640    0.5041    0.8148    0.7663     0.636   0.02015   0.01107  0.008706
   407/999     7.18G   0.01851  0.006538  0.004096   0.02914        19       640    0.4994    0.8098    0.7661    0.6349   0.02015   0.01108  0.008716
   408/999     7.18G   0.01945   0.00694  0.004426   0.03081        22       640       0.5    0.8117     0.767    0.6385   0.02015   0.01108  0.008728
   409/999     7.18G    0.0189  0.006928  0.004401   0.03022        17       640    0.5001    0.8124     0.767     0.638   0.02015   0.01109   0.00873
   410/999     7.18G   0.01861  0.006866  0.004415   0.02989        30       640    0.4991    0.8136    0.7632    0.6348   0.02014   0.01108  0.008751
   411/999     7.18G   0.01966  0.007069  0.004296   0.03102        29       640    0.4981    0.8145    0.7635    0.6349   0.02014   0.01108  0.008774
   412/999     7.18G   0.01909  0.006728  0.004259   0.03008        32       640    0.4953    0.8116    0.7618    0.6331   0.02014   0.01107  0.008801
   413/999     7.18G   0.01942  0.006925  0.004306   0.03065        17       640    0.4978    0.8154    0.7628     0.633   0.02012   0.01106  0.008798
   414/999     7.18G   0.01919  0.006807  0.004443   0.03044        42       640    0.4968    0.8148    0.7633    0.6336   0.02011   0.01106  0.008811
   415/999     7.18G   0.01929  0.007162  0.004437   0.03089        25       640    0.4988     0.821    0.7626    0.6323    0.0201   0.01106  0.008815
   416/999     7.18G   0.01926  0.007078  0.004254   0.03059        22       640     0.497    0.8213    0.7612    0.6322   0.02009   0.01106  0.008821
   417/999     7.18G   0.01925  0.007021   0.00426   0.03053        23       640    0.5003    0.8231     0.761     0.633    0.0201   0.01106  0.008837
   418/999     7.18G   0.01851  0.006767  0.004079   0.02936        32       640       0.5    0.8226    0.7593    0.6296    0.0201   0.01108  0.008845
   419/999     7.18G   0.01902  0.006957  0.004172   0.03015        47       640    0.4978      0.82    0.7576    0.6268    0.0201   0.01108  0.008841
   420/999     7.18G   0.01878  0.007082  0.004228   0.03009        21       640    0.4988    0.8204    0.7583    0.6277    0.0201   0.01108  0.008841
   421/999     7.18G   0.01955   0.00696  0.004302   0.03081        11       640    0.4974    0.8189    0.7584    0.6281    0.0201   0.01108  0.008856
   422/999     7.18G   0.01929  0.006696  0.004237   0.03023        29       640     0.491    0.8119    0.7572    0.6275    0.0201   0.01108  0.008876
   423/999     7.18G    0.0189  0.007008  0.004432   0.03034        30       640    0.4867    0.8091    0.7613     0.631   0.02011   0.01107  0.008881
   424/999     7.18G   0.01904  0.006747  0.004085   0.02987        16       640    0.5042    0.8167    0.7544    0.6249   0.02011   0.01106  0.008879
   425/999     7.18G   0.01889  0.006728  0.004124   0.02975        20       640    0.5105    0.8194    0.7531    0.6242   0.02012   0.01107  0.008887
   426/999     7.18G   0.01935  0.006673  0.004261   0.03029        24       640    0.5128    0.8237     0.752    0.6233   0.02013   0.01108  0.008895
   427/999     7.18G   0.01834  0.007006  0.004142   0.02949        27       640    0.5063     0.817    0.7548    0.6248   0.02014   0.01109  0.008901
   428/999     7.18G   0.01907  0.006731  0.004171   0.02997        29       640    0.5069    0.8169    0.7533    0.6247   0.02014    0.0111  0.008907
   429/999     7.18G   0.01819  0.006662  0.003853    0.0287        21       640    0.5064    0.8165    0.7519    0.6256   0.02014   0.01108  0.008906
   430/999     7.18G   0.01948  0.006986  0.003997   0.03047        26       640    0.5065    0.8159    0.7611    0.6371   0.02014   0.01108  0.008912
   431/999     7.18G   0.01871  0.006858  0.004162   0.02973        22       640    0.5066    0.8155    0.7638    0.6374   0.02014   0.01107  0.008912
   432/999     7.18G   0.01939  0.006923  0.004246   0.03056        14       640    0.5059    0.8151     0.761    0.6365   0.02014   0.01106  0.008909
   433/999     7.18G   0.01793  0.006604  0.004268    0.0288        27       640    0.5009    0.8073    0.7557     0.631   0.02013   0.01106  0.008896
   434/999     7.18G   0.01883  0.007014  0.004332   0.03018        24       640    0.5024      0.81    0.7556    0.6279   0.02013   0.01107  0.008904
   435/999     7.18G    0.0192  0.007074  0.004346   0.03062        13       640    0.5033    0.8106    0.7572    0.6299   0.02013   0.01107  0.008888
   436/999     7.18G   0.01912  0.006855   0.00427   0.03024        35       640    0.5051    0.8122    0.7569    0.6278   0.02013   0.01107   0.00888
   437/999     7.18G   0.01921  0.007017  0.004429   0.03066        32       640    0.4916    0.8096    0.7522    0.6252   0.02013   0.01108  0.008868
   438/999     7.18G   0.01883  0.006904  0.004279   0.03001        25       640    0.4931    0.8121    0.7516    0.6235   0.02012   0.01108  0.008839
   439/999     7.18G   0.01903  0.006985  0.004242   0.03025        32       640     0.495    0.8149    0.7531    0.6256   0.02011   0.01109  0.008813
   440/999     7.18G   0.01903  0.007091  0.004766   0.03089        22       640    0.4961    0.8167     0.755    0.6288    0.0201   0.01109  0.008794
   441/999     7.18G   0.01874  0.006966  0.004439   0.03015        31       640    0.4975    0.8185    0.7536    0.6261    0.0201    0.0111  0.008773
   442/999     7.18G   0.01829   0.00688  0.004206   0.02937        17       640    0.4983    0.8192    0.7558    0.6282    0.0201   0.01112  0.008749
   443/999     7.18G   0.01938  0.007021  0.004434   0.03083        31       640    0.4977    0.8194     0.755    0.6276   0.02009   0.01112  0.008737
   444/999     7.18G   0.01851  0.006858  0.004403   0.02978        22       640    0.4953    0.8187    0.7551     0.628   0.02009   0.01112  0.008716
   445/999     7.18G   0.01868  0.006865  0.004026   0.02957        21       640    0.4947    0.8201    0.7566     0.629   0.02008   0.01111  0.008703
   446/999     7.18G   0.01914  0.007139  0.004428   0.03071        43       640     0.493    0.8207    0.7563    0.6269   0.02008   0.01112  0.008679
   447/999     7.18G   0.01819  0.006977  0.004265   0.02943        31       640    0.4922    0.8229    0.7564    0.6267   0.02008   0.01111  0.008664
   448/999     7.18G   0.01862  0.006732  0.004018   0.02937        16       640    0.4924    0.8231    0.7561    0.6278   0.02008   0.01113   0.00865
   449/999     7.18G   0.01892  0.006562  0.003886   0.02937        21       640    0.4925    0.8234    0.7552     0.626   0.02008   0.01113  0.008636
   450/999     7.18G   0.01873  0.007088   0.00437   0.03019        30       640    0.4924     0.822    0.7554    0.6259   0.02008   0.01113   0.00863
   451/999     7.18G   0.01871  0.007076  0.004282   0.03007        14       640    0.4918    0.8218    0.7588    0.6299   0.02008   0.01113  0.008623
   452/999     7.18G   0.01873  0.007065  0.004519   0.03031        25       640    0.4912    0.8226    0.7555    0.6279   0.02007   0.01111  0.008613
   453/999     7.18G   0.01879  0.006783  0.004042   0.02962        21       640    0.4921    0.8243    0.7551    0.6278   0.02007   0.01111  0.008593
   454/999     7.18G   0.01859  0.006875  0.004149   0.02961        35       640     0.494    0.8265    0.7552     0.628   0.02007   0.01112  0.008573
   455/999     7.18G   0.01907  0.006979  0.004239   0.03029        11       640    0.4947     0.827    0.7522    0.6263   0.02006   0.01112  0.008561
   456/999     7.18G   0.01832  0.006928  0.004279   0.02953        21       640     0.495    0.8287    0.7523    0.6252   0.02006   0.01111  0.008565
   457/999     7.18G    0.0183  0.007065  0.004127   0.02949        35       640    0.4954    0.8289    0.7527    0.6256   0.02006    0.0111  0.008558
   458/999     7.18G   0.01875   0.00667  0.004032   0.02945        21       640    0.4955    0.8305    0.7526    0.6255   0.02005    0.0111   0.00855
   459/999     7.18G   0.01881  0.006823  0.004138   0.02977        23       640    0.4955    0.8315    0.7518    0.6236   0.02005   0.01109  0.008552
   460/999     7.18G   0.01848  0.006713  0.004142   0.02934        14       640    0.4967    0.8321    0.7523    0.6247   0.02005   0.01109  0.008548
   461/999     7.18G   0.01842  0.006813  0.004338   0.02957        21       640    0.4979    0.8324    0.7526    0.6241   0.02005   0.01109  0.008541
   462/999     7.18G   0.01862  0.007127  0.004448    0.0302        19       640    0.4973     0.832    0.7536    0.6255   0.02005   0.01108  0.008537
   463/999     7.18G   0.01799  0.006919  0.004067   0.02897        17       640    0.4971    0.8324    0.7574    0.6267   0.02006   0.01109  0.008536
   464/999     7.18G   0.01889  0.007121  0.004208   0.03022        28       640    0.4977    0.8328    0.7572    0.6291   0.02006   0.01109  0.008535
   465/999     7.18G   0.01818  0.007067  0.004163   0.02941        41       640     0.498    0.8332    0.7573    0.6282   0.02006   0.01109  0.008531
   466/999     7.18G   0.01866  0.007183  0.004367   0.03021        19       640    0.4974    0.8337     0.757    0.6271   0.02006   0.01108  0.008528
   467/999     7.18G   0.01762  0.006747  0.004057   0.02842        27       640    0.4964    0.8338    0.7569    0.6272   0.02007   0.01109   0.00853
   468/999     7.18G   0.01879  0.006806  0.004112   0.02971         8       640    0.4959    0.8336     0.757    0.6268   0.02007   0.01109  0.008523
   469/999     7.18G   0.01842  0.006753  0.003942   0.02911        19       640    0.4967    0.8337    0.7586    0.6274   0.02007   0.01109  0.008518
   470/999     7.18G   0.01825  0.006832  0.003857   0.02894        40       640    0.4971    0.8335    0.7594     0.627   0.02007   0.01109  0.008513
   471/999     7.18G   0.01735  0.006904  0.003993   0.02825        30       640    0.4977    0.8332    0.7551    0.6212   0.02008    0.0111   0.00851
   472/999     7.18G   0.01845  0.007032  0.004271   0.02975        30       640    0.4978    0.8332     0.755    0.6214   0.02008    0.0111   0.00851
   473/999     7.18G   0.01819  0.006683  0.004136   0.02901        21       640    0.4972    0.8331    0.7552    0.6211   0.02008   0.01111  0.008502
   474/999     7.18G   0.01783  0.006803  0.004098   0.02873        22       640    0.4966     0.833    0.7596    0.6256   0.02008   0.01112  0.008498
   475/999     7.18G    0.0184  0.006812  0.003913   0.02913        25       640    0.4966    0.8328    0.7556    0.6223   0.02008   0.01112  0.008496
   476/999     7.18G   0.01805  0.006742  0.003937   0.02873        29       640    0.4963    0.8327    0.7597    0.6265   0.02009   0.01112  0.008497
   477/999     7.18G   0.01869  0.006867   0.00414    0.0297        24       640    0.4953    0.8325    0.7603    0.6275   0.02009   0.01112  0.008495
   478/999     7.18G   0.01785  0.006594  0.003901   0.02835        25       640    0.4943    0.8325    0.7608     0.628    0.0201   0.01113    0.0085
   479/999     7.18G   0.01831  0.006627  0.003891   0.02882        36       640    0.4927     0.832    0.7605    0.6283    0.0201   0.01114  0.008498
   480/999     7.18G   0.01848   0.00681  0.004069   0.02936        33       640    0.4914    0.8306    0.7608    0.6287    0.0201   0.01114  0.008491
   481/999     7.18G   0.01817  0.006934  0.004126   0.02923        33       640    0.4913    0.8306    0.7614    0.6294    0.0201   0.01114  0.008488
   482/999     7.18G   0.01842  0.006872  0.004126   0.02941        22       640    0.4895    0.8276    0.7614    0.6296   0.02011   0.01115  0.008487
   483/999     7.18G   0.01877  0.006691  0.004316   0.02978        17       640    0.4886    0.8248    0.7615    0.6295   0.02011   0.01116  0.008475
   484/999     7.18G   0.01766   0.00678  0.004183   0.02862        18       640    0.4878    0.8229    0.7615    0.6295   0.02012   0.01116   0.00847
   485/999     7.18G   0.01846  0.006703  0.004255   0.02942        35       640    0.4867    0.8203    0.7614    0.6284   0.02012   0.01117  0.008462
   486/999     7.18G    0.0181   0.00685  0.004166   0.02912        19       640    0.4871    0.8208    0.7616    0.6276   0.02012   0.01116  0.008448
   487/999     7.18G   0.01782  0.006749  0.004089   0.02866        29       640    0.4873    0.8208    0.7615    0.6272   0.02012   0.01117   0.00844
   488/999     7.18G   0.01828  0.006677  0.004253   0.02921        11       640    0.4922    0.8285    0.7634    0.6284   0.02012   0.01118   0.00843
   489/999     7.18G   0.01857  0.007125  0.004136   0.02983        28       640    0.4866    0.8209    0.7617    0.6271   0.02012   0.01117  0.008424
   490/999     7.18G   0.01817  0.006779  0.004016   0.02897        30       640    0.4862    0.8204    0.7617    0.6271   0.02012   0.01118  0.008418
   491/999     7.18G   0.01824  0.006991  0.003981   0.02922        46       640    0.4862    0.8204     0.762     0.627   0.02012   0.01118  0.008415
   492/999     7.18G   0.01821  0.006434  0.003825   0.02847        28       640    0.4865    0.8203    0.7617    0.6265   0.02013   0.01119  0.008415
   493/999     7.18G    0.0179  0.006857  0.004151    0.0289        38       640    0.4868    0.8202    0.7615     0.626   0.02013   0.01119  0.008415
   494/999     7.18G   0.01802  0.006909  0.004114   0.02904        27       640    0.4869    0.8205    0.7609    0.6256   0.02014   0.01119  0.008412
   495/999     7.18G    0.0184   0.00673    0.0041   0.02923        23       640    0.4856    0.8176    0.7601    0.6236   0.02014   0.01119  0.008411
   496/999     7.18G    0.0177  0.006544  0.003829   0.02807        16       640    0.4857    0.8179    0.7608    0.6246   0.02014   0.01119  0.008407
   497/999     7.18G   0.01818  0.006834  0.004104   0.02912        30       640    0.4855    0.8177    0.7619    0.6245   0.02015   0.01119  0.008406
   498/999     7.18G   0.01827  0.006644  0.004108   0.02902        21       640    0.4865    0.8205    0.7606    0.6243   0.02015   0.01119  0.008406
   499/999     7.18G   0.01832   0.00672  0.003938   0.02898        45       640    0.4871    0.8216    0.7597    0.6226   0.02015   0.01119  0.008405
   500/999     7.18G   0.01754  0.006511   0.00391   0.02796        17       640    0.4871    0.8215    0.7604    0.6234   0.02015    0.0112  0.008403
   501/999     7.18G   0.01808  0.007007  0.004106   0.02919        26       640    0.4882    0.8237    0.7602    0.6232   0.02015   0.01119  0.008405
   502/999     7.18G   0.01777  0.006703  0.004074   0.02855        27       640    0.4886    0.8237    0.7617     0.625   0.02015    0.0112  0.008403
   503/999     7.18G   0.01796  0.006688  0.003882   0.02853        14       640    0.4873    0.8211    0.7617    0.6246   0.02015   0.01119  0.008399
   504/999     7.18G   0.01791   0.00694  0.004126   0.02898        24       640    0.4866    0.8188    0.7619    0.6248   0.02015   0.01119  0.008392
   505/999     7.18G   0.01824  0.006986  0.004199   0.02943        32       640    0.4864    0.8179    0.7621    0.6252   0.02015   0.01119   0.00839
   506/999     7.18G    0.0182  0.006602  0.004035   0.02884        13       640    0.4868    0.8186    0.7619     0.625   0.02015    0.0112  0.008392
   507/999     7.18G   0.01817  0.006777  0.003957    0.0289        22       640    0.4876    0.8183    0.7621    0.6252   0.02015    0.0112  0.008391
   508/999     7.18G   0.01801  0.006756   0.00403    0.0288        32       640    0.4881    0.8182    0.7623     0.626   0.02015   0.01121  0.008391
   509/999     7.18G   0.01789  0.006509  0.003736   0.02813        22       640    0.4882    0.8181    0.7629    0.6263   0.02015   0.01121  0.008384
   510/999     7.18G   0.01701  0.006543  0.003565   0.02712        20       640    0.4884    0.8179    0.7623    0.6267   0.02016   0.01122  0.008382
   511/999     7.18G   0.01732  0.006521   0.00393   0.02778        22       640    0.4886    0.8181    0.7622    0.6272   0.02016   0.01122  0.008383
   512/999     7.18G   0.01838  0.006619  0.004076   0.02907        21       640    0.4887    0.8177    0.7622    0.6273   0.02016   0.01122  0.008382
   513/999     7.18G   0.01799  0.006632  0.003931   0.02855        21       640    0.4894    0.8189    0.7625    0.6279   0.02016   0.01122   0.00838
   514/999     7.18G   0.01774  0.006587  0.003698   0.02802        17       640    0.4893    0.8194    0.7624    0.6268   0.02017   0.01123   0.00838
   515/999     7.18G   0.01748  0.006776  0.003875   0.02813        16       640    0.4897     0.821    0.7622    0.6266   0.02017   0.01123  0.008381
   516/999     7.18G   0.01759  0.006581  0.003712   0.02789        29       640    0.4892    0.8213    0.7622    0.6266   0.02017   0.01123  0.008381
   517/999     7.18G   0.01743  0.006592  0.003662   0.02769        31       640    0.4889     0.821    0.7632    0.6277   0.02017   0.01123  0.008379
   518/999     7.18G   0.01778  0.006539  0.003812   0.02813        31       640    0.4889    0.8215    0.7625    0.6272   0.02017   0.01123  0.008381
   519/999     7.18G   0.01802  0.006724  0.004035   0.02878        15       640    0.4893    0.8216    0.7624     0.627   0.02018   0.01123  0.008382
   520/999     7.18G   0.01789  0.006817  0.004135   0.02884        25       640    0.4898    0.8217    0.7624    0.6269   0.02018   0.01123  0.008386
   521/999     7.23G   0.01763   0.01041  0.006624   0.03466       198       640     0.627    0.8818    0.8716    0.6967   0.01987   0.01557  0.008702
   522/999     7.16G   0.01801   0.01016  0.005828   0.03399       151       640    0.6253    0.8807    0.8724    0.6976   0.01987   0.01556   0.00869
   523/999     7.16G   0.01805   0.01074  0.005626   0.03442       176       640    0.6252    0.8821    0.8729    0.6977   0.01986   0.01555  0.008673
   524/999     7.16G   0.01796   0.01007  0.005272   0.03331       143       640     0.625    0.8822    0.8732    0.6987   0.01986   0.01555  0.008665
   525/999     7.16G   0.01777   0.01058  0.005275   0.03363       100       640    0.6245    0.8822    0.8737    0.6986   0.01986   0.01554  0.008653
   526/999     7.16G   0.01758   0.01029  0.005248   0.03312       134       640    0.6254     0.883     0.875    0.6998   0.01985   0.01553   0.00864
   527/999     7.16G   0.01858   0.01021  0.005234   0.03402       179       640    0.6269    0.8855    0.8754    0.7003   0.01985   0.01552  0.008626
   528/999     7.16G   0.01822   0.01046  0.005184   0.03386       133       640    0.6268    0.8859    0.8764    0.7013   0.01985   0.01552  0.008616
   529/999     7.16G   0.01806    0.0101  0.005021   0.03318       172       640    0.6271    0.8867    0.8769    0.7015   0.01985   0.01551  0.008609
   530/999     7.16G   0.01805   0.01031  0.004993   0.03335       140       640     0.627     0.887     0.878    0.7025   0.01984    0.0155  0.008599
   531/999     7.16G   0.01799   0.01033  0.005042   0.03335       174       640    0.6276    0.8875     0.878    0.7025   0.01984    0.0155  0.008591
   532/999     7.16G   0.01814   0.01001  0.004907   0.03306       125       640     0.628    0.8873    0.8785    0.7023   0.01984   0.01549  0.008581
   533/999     7.16G   0.01818    0.0105  0.004702   0.03338       124       640    0.6286    0.8871    0.8789    0.7025   0.01984   0.01549  0.008576
   534/999     7.16G   0.01768   0.01014  0.004687    0.0325       119       640      0.63    0.8894    0.8787    0.7027   0.01983   0.01549  0.008565
   535/999     7.16G   0.01807    0.0102  0.004729     0.033       146       640    0.6343     0.892    0.8795    0.7034   0.01983   0.01548  0.008556
   536/999     7.16G   0.01791   0.01013   0.00488   0.03292       124       640    0.6356    0.8933     0.879     0.703   0.01984   0.01547  0.008547
   537/999     7.16G   0.01818   0.01007   0.00461   0.03286       148       640    0.6359    0.8936    0.8794    0.7038   0.01984   0.01547  0.008541
   538/999     7.16G   0.01774   0.01011  0.004734   0.03258       171       640    0.6372    0.8956    0.8801    0.7044   0.01984   0.01546  0.008533
   539/999     7.16G   0.01808   0.01002  0.004838   0.03294       128       640    0.6372    0.8965    0.8805    0.7051   0.01983   0.01546  0.008523
   540/999     7.16G   0.01773   0.01039  0.004519   0.03264       139       640    0.6377    0.8972    0.8807     0.705   0.01984   0.01545  0.008515
   541/999     7.16G   0.01779   0.01022  0.004399    0.0324       148       640    0.6379    0.8972    0.8811    0.7058   0.01984   0.01545  0.008506
   542/999     7.16G   0.01818   0.01007  0.004649    0.0329       122       640    0.6379    0.8977    0.8814    0.7066   0.01984   0.01545  0.008498
   543/999     7.16G    0.0179  0.009938  0.004489   0.03232       142       640    0.6384    0.8986    0.8816    0.7072   0.01984   0.01544  0.008488
   544/999     7.16G   0.01775   0.01052  0.004732     0.033       127       640    0.6388    0.8987    0.8818    0.7077   0.01984   0.01543  0.008478
   545/999     7.16G   0.01788   0.01013  0.004438   0.03245       151       640    0.6393    0.8992    0.8833    0.7087   0.01984   0.01543  0.008469
   546/999     7.16G   0.01744   0.01005  0.004271   0.03176       165       640    0.6396    0.9003    0.8829    0.7089   0.01984   0.01542  0.008455
   547/999     7.16G   0.01752  0.009924  0.004446   0.03189       126       640    0.6399    0.9021    0.8832    0.7085   0.01984   0.01542  0.008443
   548/999     7.16G    0.0175  0.009819  0.004453   0.03177       204       640      0.64    0.9027    0.8845    0.7096   0.01984   0.01542  0.008432
   549/999     7.16G   0.01806   0.01013  0.004755   0.03295       147       640      0.64    0.9028    0.8849      0.71   0.01983   0.01541  0.008422
   550/999     7.16G   0.01788   0.01021  0.004504   0.03259       195       640    0.6411    0.9045    0.8856    0.7107   0.01983   0.01541  0.008415
   551/999     7.16G   0.01776   0.01003  0.004336   0.03212       141       640     0.641    0.9044    0.8861    0.7111   0.01983    0.0154  0.008405
   552/999     7.16G    0.0177  0.009672  0.004162   0.03153       111       640    0.6423    0.9058    0.8868    0.7115   0.01983   0.01539  0.008394
   553/999     7.16G   0.01788   0.01019  0.004663   0.03273       169       640     0.643    0.9061     0.887    0.7123   0.01983   0.01539  0.008385
   554/999     7.16G   0.01794   0.01027  0.004252   0.03246       161       640    0.6436    0.9065    0.8878    0.7128   0.01983   0.01538  0.008375
   555/999     7.16G    0.0179   0.01013  0.004246   0.03228       137       640    0.6435    0.9065    0.8882    0.7131   0.01983   0.01537  0.008365
   556/999     7.16G   0.01786   0.00982  0.004362   0.03204       101       640    0.6427    0.9048    0.8883    0.7132   0.01982   0.01536  0.008358
   557/999     7.16G   0.01806   0.01038  0.004447   0.03289       178       640    0.6437    0.9067    0.8899    0.7145   0.01982   0.01536  0.008349
   558/999     7.16G   0.01718  0.009943  0.004366   0.03149       123       640    0.6439    0.9067    0.8903    0.7149   0.01982   0.01535  0.008339
   559/999     7.16G   0.01791   0.01004  0.004061   0.03201       136       640    0.6437    0.9068     0.892    0.7166   0.01982   0.01535  0.008328
   560/999     7.16G   0.01743   0.01014  0.004254   0.03182       173       640    0.6438    0.9068    0.8926    0.7167   0.01982   0.01534  0.008321
   561/999     7.16G   0.01795   0.00982  0.004129    0.0319       174       640    0.6444    0.9069    0.8933    0.7173   0.01982   0.01533  0.008312
   562/999     7.16G   0.01749    0.0105  0.004285   0.03228       120       640    0.6455    0.9076    0.8935    0.7177   0.01982   0.01533  0.008305
   563/999     7.16G   0.01749  0.009962  0.004005   0.03146       121       640    0.6458    0.9076     0.894    0.7179   0.01982   0.01532  0.008298
   564/999     7.16G   0.01741   0.01014  0.004022   0.03157       118       640     0.646    0.9076    0.8941    0.7184   0.01981   0.01531  0.008291
   565/999     7.16G   0.01716  0.009418  0.003782   0.03036       113       640    0.6463    0.9077    0.8944    0.7182   0.01981   0.01531  0.008285
   566/999     7.16G   0.01756  0.009453  0.003968   0.03099       124       640    0.6464    0.9079    0.8955    0.7189   0.01981    0.0153  0.008277
   567/999     7.16G   0.01798  0.009908  0.004051   0.03194       121       640    0.6498    0.9101    0.8959     0.719   0.01981    0.0153  0.008271
   568/999     7.16G   0.01729  0.009775  0.004027   0.03109       149       640    0.6501    0.9106    0.8962    0.7197   0.01981   0.01529  0.008266
   569/999     7.16G   0.01773  0.009856  0.004142   0.03173       146       640    0.6518    0.9138    0.8967    0.7204   0.01981   0.01528   0.00826
   570/999     7.16G   0.01721  0.009886  0.003893   0.03099       137       640    0.6525    0.9139    0.8968     0.721   0.01982   0.01528  0.008249
   571/999     7.16G   0.01773   0.01006  0.004154   0.03194       158       640    0.6534    0.9144    0.8971    0.7195   0.01982   0.01527  0.008242
   572/999     7.16G   0.01773   0.01016  0.004011    0.0319       139       640    0.6542    0.9147    0.8973    0.7201   0.01982   0.01526  0.008234
   573/999     7.16G   0.01743    0.0101  0.003944   0.03147       133       640    0.6542    0.9148    0.8973    0.7203   0.01982   0.01526  0.008226
   574/999     7.16G   0.01746   0.00988  0.004035   0.03137       130       640    0.6544    0.9149    0.8976    0.7203   0.01982   0.01525  0.008218
   575/999     7.16G   0.01789  0.009985  0.003928    0.0318       200       640    0.6545     0.915     0.898    0.7208   0.01982   0.01524  0.008211
   576/999     7.16G   0.01742  0.009782   0.00412   0.03132       138       640    0.6551    0.9157    0.8985    0.7221   0.01982   0.01524  0.008203
   577/999     7.16G   0.01767  0.009897  0.004189   0.03175       127       640    0.6559    0.9161    0.8994     0.722   0.01982   0.01523  0.008192
   578/999     7.16G   0.01733  0.009796  0.003901   0.03102       153       640    0.6562    0.9162    0.9002    0.7236   0.01982   0.01522   0.00818
   579/999     7.16G   0.01738   0.00982  0.003783   0.03098       123       640    0.6566    0.9162    0.9008    0.7241   0.01983   0.01522  0.008173
   580/999     7.16G   0.01708  0.009632  0.003773   0.03049       113       640    0.6569    0.9163    0.9009    0.7241   0.01983   0.01522  0.008163
   581/999     7.16G   0.01734  0.009713  0.003892   0.03094       137       640    0.6569    0.9153    0.9009    0.7247   0.01983   0.01521  0.008159
   582/999     7.16G   0.01736  0.009575  0.003927   0.03086       159       640    0.6575    0.9163    0.9013    0.7252   0.01983   0.01521  0.008152
   583/999     7.16G   0.01732  0.009587  0.003721   0.03062       126       640    0.6576    0.9163    0.9025    0.7261   0.01983    0.0152  0.008147
   584/999     7.16G    0.0172   0.00983   0.00381   0.03084       138       640    0.6578    0.9165    0.9025    0.7256   0.01983    0.0152  0.008142
   585/999     7.16G   0.01698  0.009175  0.003662   0.02982       145       640     0.658    0.9164    0.9027    0.7259   0.01983    0.0152  0.008139
   586/999     7.16G   0.01727   0.01019  0.003975   0.03143       170       640    0.6582    0.9159    0.9035    0.7266   0.01984   0.01519  0.008133
   587/999     7.16G   0.01709  0.009455  0.003569   0.03011       149       640    0.6585    0.9154    0.9038    0.7268   0.01984   0.01519  0.008125
   588/999     7.16G   0.01727   0.01006   0.00373   0.03106       115       640     0.659    0.9154    0.9042    0.7266   0.01984   0.01518   0.00812
   589/999     7.16G   0.01749  0.009768  0.003696   0.03096       129       640    0.6598    0.9154    0.9047    0.7268   0.01984   0.01518  0.008116
   590/999     7.16G   0.01745  0.009873  0.003755   0.03108       128       640    0.6602    0.9155    0.9048     0.727   0.01985   0.01518  0.008114
   591/999     7.16G   0.01684  0.009379  0.003769   0.02999       142       640    0.6608    0.9155     0.905     0.727   0.01985   0.01517  0.008112
   592/999     7.16G    0.0169  0.009609   0.00413   0.03063       136       640    0.6617    0.9155     0.906    0.7285   0.01985   0.01517  0.008107
   593/999     7.16G   0.01747   0.01013  0.003891   0.03149       130       640    0.6623    0.9155    0.9062    0.7277   0.01985   0.01517  0.008104
   594/999     7.16G   0.01737  0.009897  0.003758   0.03102       154       640     0.663    0.9155    0.9065    0.7281   0.01986   0.01516    0.0081
   595/999     7.16G    0.0167  0.009467  0.003623   0.02979       125       640     0.665    0.9155    0.9066    0.7279   0.01986   0.01516  0.008093
   596/999     7.16G   0.01696  0.009474  0.003659   0.03009       119       640    0.6666    0.9155    0.9068    0.7281   0.01986   0.01516  0.008089
   597/999     7.16G    0.0172  0.009046   0.00367   0.02992       149       640    0.6675    0.9155    0.9072    0.7283   0.01986   0.01515  0.008085
   598/999     7.16G   0.01725   0.01002  0.003642   0.03091       149       640    0.6683    0.9155    0.9073    0.7284   0.01987   0.01515  0.008081
   599/999     7.16G   0.01681  0.009512  0.003675   0.02999       137       640    0.6694    0.9155    0.9073    0.7284   0.01987   0.01515  0.008082
   600/999     7.16G   0.01702  0.009585  0.003644   0.03025       130       640    0.6716    0.9171    0.9077     0.728   0.01987   0.01514  0.008078
   601/999     7.16G   0.01727  0.009865  0.003791   0.03093       149       640    0.6726    0.9172    0.9078    0.7286   0.01988   0.01515  0.008078
   602/999     7.16G   0.01711  0.009583  0.003597   0.03029        97       640    0.6736    0.9173    0.9079     0.729   0.01988   0.01514  0.008073
   603/999     7.16G   0.01704  0.009846  0.003576   0.03047       115       640    0.6745    0.9173    0.9081    0.7288   0.01988   0.01514  0.008067
   604/999     7.16G   0.01672  0.009482  0.003512   0.02972       172       640     0.675    0.9174    0.9083    0.7287   0.01988   0.01514  0.008067
   605/999     7.16G   0.01667   0.00941   0.00375   0.02983       138       640    0.6761    0.9179    0.9085    0.7298   0.01989   0.01514  0.008065
   606/999     7.16G    0.0171  0.009564   0.00365   0.03031       132       640    0.6763    0.9179    0.9087    0.7296   0.01989   0.01514  0.008064
   607/999     7.16G   0.01653  0.009553  0.003791   0.02988       164       640    0.6768    0.9179    0.9089      0.73    0.0199   0.01513  0.008062
   608/999     7.16G   0.01694   0.00923   0.00368   0.02985       151       640    0.6771    0.9178    0.9091    0.7308    0.0199   0.01513  0.008058
